respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38
34478,PRG,DSA_lo_es,DSA,LIB,LIB_hi_pc,LIB_lo_pc,DSA_hi_es,LBR_lo_so,LBR_lo_es,LBR_lo_pc,LBR,LBR_hi_es,LBR_hi_pc,LBR_hi_so,STY_lo_so,STY_lo_pc,STY_lo_es,STY,STY_hi_es,STY_hi_pc,STY_hi_so,CUP_lo_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
34479,NAT_lo_es,CON_hi_pc,CUP_hi_pc,NAT,CON_lo_es,NAT_hi_es,CON,POP_lo_es,POP_hi_pc,CON_hi_es,CUP,POP,CON_lo_pc,POP_hi_es,POP_lo_pc,CUP_lo_pc,STY,STY_hi_pc,STY_lo_es,STY_hi_so,STY_lo_so,STY_hi_es,STY_lo_pc,OAO,LBR,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
34480,CUP_lo_pc,CUP,CON_lo_pc,CUP_hi_pc,CON_lo_es,STY_lo_es,STY_hi_so,CON,CON_hi_es,OAO,STY_lo_pc,STY,CON_hi_pc,STY_hi_pc,POP_lo_pc,POP_lo_es,STY_lo_so,LBR_hi_so,STY_hi_es,LBR_lo_es,LBR_hi_pc,POP,LBR,LBR_hi_es,LBR_lo_pc,POP_hi_es,LBR_lo_so,POP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
34481,STY_hi_so,POP_lo_pc,STY_lo_es,STY_hi_pc,STY,POP_lo_es,STY_lo_pc,POP,STY_hi_es,CON_lo_pc,LBR_hi_pc,LBR_hi_so,CON_hi_es,STY_lo_so,CON,POP_hi_es,CON_lo_es,LBR_hi_es,LBR,CON_hi_pc,LBR_lo_es,POP_hi_pc,LBR_lo_so,LBR_lo_pc,OAO,CUP,CUP_hi_pc,CUP_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA_lo_es,DSA,DSA_hi_es,PRG
34482,LBR_hi_es,LBR_lo_so,LBR,LBR_hi_pc,LBR_lo_pc,STY_lo_so,LBR_hi_so,LBR_lo_es,STY_lo_pc,STY_hi_es,STY,STY_lo_es,STY_hi_pc,DSA_hi_es,STY_hi_so,DSA,DSA_lo_es,POP_lo_pc,POP,POP_hi_es,POP_lo_es,POP_hi_pc,LIB_hi_pc,LIB,CUP_lo_pc,LIB_lo_pc,CUP,CUP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,PRG,OAO,NAT,NAT_hi_es,NAT_lo_es
34483,OAO,CUP_lo_pc,LBR_hi_so,LBR_lo_es,CON_lo_pc,CUP,CON_lo_es,LBR_lo_pc,LBR,LBR_hi_pc,CON,LIB_hi_pc,CUP_hi_pc,LIB,LBR_hi_es,LIB_lo_pc,LBR_lo_so,CON_hi_es,STY,CON_hi_pc,STY_lo_es,STY_hi_so,POP,STY_lo_pc,STY_hi_pc,STY_lo_so,STY_hi_es,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,NAT,DSA,NAT_lo_es,DSA_lo_es,NAT_hi_es,PRG,DSA_hi_es
34484,POP_lo_es,CUP_hi_pc,POP_lo_pc,POP,POP_hi_pc,STY_hi_pc,CUP,STY_lo_es,STY_hi_so,POP_hi_es,STY,CUP_lo_pc,STY_lo_so,CON_hi_pc,CON_lo_es,STY_hi_es,CON,STY_lo_pc,CON_hi_es,CON_lo_pc,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,OAO,NAT_lo_es,NAT,NAT_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
34485,CON_hi_pc,CON_lo_es,CON,CON_hi_es,CON_lo_pc,POP_lo_es,CUP_hi_pc,NAT_lo_es,POP_lo_pc,POP,CUP,STY_hi_so,NAT,POP_hi_pc,STY_hi_pc,NAT_hi_es,POP_hi_es,STY_lo_es,CUP_lo_pc,STY,STY_hi_es,STY_lo_pc,STY_lo_so,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,OAO,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
34486,CON_hi_pc,CON_hi_es,CON,CON_lo_es,CON_lo_pc,POP_lo_es,POP,POP_hi_pc,POP_lo_pc,POP_hi_es,NAT_lo_es,NAT,NAT_hi_es,STY_hi_pc,STY_hi_so,STY_lo_es,STY,STY_hi_es,CUP_hi_pc,STY_lo_so,STY_lo_pc,CUP,CUP_lo_pc,OAO,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
34487,POP_lo_es,CUP_hi_pc,POP_hi_pc,POP,POP_lo_pc,CUP,POP_hi_es,STY_hi_pc,STY_lo_es,CUP_lo_pc,STY_hi_so,STY,CON_hi_pc,CON_lo_es,CON,STY_lo_so,STY_hi_es,CON_hi_es,STY_lo_pc,CON_lo_pc,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,OAO,NAT_lo_es,NAT,NAT_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
34488,CON_hi_es,CON_hi_pc,CON,CON_lo_pc,CON_lo_es,POP_lo_pc,POP,POP_lo_es,POP_hi_es,POP_hi_pc,STY_hi_so,STY_hi_pc,STY,STY_hi_es,STY_lo_es,NAT_hi_es,NAT,NAT_lo_es,STY_lo_pc,STY_lo_so,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,OAO,LBR_lo_so,LBR_lo_pc,CUP_hi_pc,CUP,CUP_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
34489,DSA,DSA_hi_es,DSA_lo_es,LBR_lo_so,LBR_hi_es,LBR_lo_pc,LBR,STY_lo_so,STY_lo_pc,LBR_lo_es,LBR_hi_pc,STY_lo_es,LBR_hi_so,STY,STY_hi_es,STY_hi_so,STY_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,LIB,LIB_lo_pc,LIB_hi_pc,POP_hi_pc,CUP,CUP_lo_pc,CUP_hi_pc,PRG,CON,CON_lo_pc,CON_hi_es,CON_lo_es,CON_hi_pc,OAO,NAT,NAT_hi_es,NAT_lo_es
34490,PRG,DSA_lo_es,DSA,LBR_lo_so,LIB_lo_pc,LBR_lo_pc,DSA_hi_es,LIB,LBR_lo_es,LIB_hi_pc,LBR,LBR_hi_es,LBR_hi_pc,STY_lo_pc,STY_lo_so,LBR_hi_so,STY_lo_es,STY,STY_hi_es,STY_hi_so,STY_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
34491,POP_lo_pc,STY_hi_so,STY_hi_pc,STY_hi_es,STY,POP,STY_lo_es,POP_hi_es,POP_lo_es,LBR_hi_pc,STY_lo_pc,LBR_hi_es,STY_lo_so,LBR_hi_so,POP_hi_pc,LBR,LBR_lo_so,LBR_lo_es,LBR_lo_pc,CON_hi_es,CON_lo_pc,CON,CON_hi_pc,CON_lo_es,OAO,CUP_hi_pc,CUP,CUP_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,NAT_hi_es,NAT,NAT_lo_es,DSA_hi_es,DSA,DSA_lo_es,PRG
34492,DSA_lo_es,DSA,DSA_hi_es,LBR_lo_so,LBR_lo_pc,LBR_hi_es,LBR,LBR_lo_es,LBR_hi_pc,STY_lo_pc,LBR_hi_so,STY_lo_so,STY_lo_es,STY,STY_hi_es,STY_hi_so,STY_hi_pc,POP_lo_pc,LIB_lo_pc,LIB,LIB_hi_pc,POP,POP_lo_es,POP_hi_es,CUP_lo_pc,POP_hi_pc,CUP,CUP_hi_pc,PRG,CON_lo_pc,CON,CON_hi_es,CON_lo_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
34493,CUP_hi_pc,POP_lo_es,CUP,CUP_lo_pc,POP_lo_pc,STY_lo_es,POP,LBR_hi_pc,STY_hi_pc,STY_hi_so,LBR_lo_es,POP_hi_pc,LBR_hi_so,STY,LBR,POP_hi_es,STY_lo_so,STY_lo_pc,LBR_lo_so,LBR_hi_es,STY_hi_es,LBR_lo_pc,CON_lo_es,CON,CON_lo_pc,CON_hi_pc,CON_hi_es,LIB_hi_pc,OAO,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA_lo_es,DSA,DSA_hi_es,PRG
34494,STY,STY_hi_es,STY_hi_so,STY_lo_pc,POP,STY_hi_pc,STY_lo_es,STY_lo_so,LBR,CON,POP_lo_pc,POP_hi_es,LBR_hi_es,POP_lo_es,LBR_hi_so,POP_hi_pc,LBR_lo_pc,LBR_hi_pc,CON_hi_es,LBR_lo_so,CON_lo_pc,LBR_lo_es,CON_hi_pc,CON_lo_es,OAO,DSA,DSA_hi_es,DSA_lo_es,NAT,NAT_hi_es,NAT_lo_es,CUP,LIB,CUP_lo_pc,LIB_lo_pc,LIB_hi_pc,CUP_hi_pc,PRG
34495,LIB,LIB_hi_pc,LIB_lo_pc,DSA_lo_es,LBR_lo_so,LBR_lo_es,LBR_lo_pc,LBR,DSA,STY_lo_es,LBR_hi_pc,LBR_hi_es,STY_lo_pc,LBR_hi_so,PRG,STY_lo_so,CUP_lo_pc,DSA_hi_es,STY,CUP,STY_hi_so,STY_hi_pc,STY_hi_es,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
34496,OAO,CON_lo_pc,LBR_hi_so,CUP_lo_pc,LIB_hi_pc,LBR_lo_es,CON_lo_es,LIB,CUP,LBR_lo_pc,LBR,CON,LIB_lo_pc,LBR_hi_pc,STY_hi_so,LBR_hi_es,CON_hi_es,STY_lo_es,CUP_hi_pc,STY_lo_pc,LBR_lo_so,CON_hi_pc,STY,STY_hi_pc,STY_hi_es,POP,STY_lo_so,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,PRG,DSA,DSA_lo_es,NAT,DSA_hi_es,NAT_lo_es,NAT_hi_es
34497,CON_lo_pc,CON,CON_hi_es,CON_lo_es,CON_hi_pc,STY_hi_so,STY_lo_es,STY,OAO,STY_lo_pc,STY_hi_pc,POP_lo_pc,STY_hi_es,POP_lo_es,STY_lo_so,POP,POP_hi_es,CUP_lo_pc,CUP,POP_hi_pc,CUP_hi_pc,LBR_hi_so,LBR_hi_pc,LBR,LBR_hi_es,LBR_lo_es,LBR_lo_pc,LBR_lo_so,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
34498,LIB,LIB_lo_pc,LIB_hi_pc,CUP_lo_pc,LBR_hi_so,LBR_lo_es,LBR_lo_pc,CUP,LBR,LBR_hi_es,LBR_hi_pc,LBR_lo_so,STY_lo_es,STY_lo_pc,CUP_hi_pc,STY_hi_so,STY,STY_lo_so,STY_hi_es,STY_hi_pc,CON_lo_pc,POP,CON_lo_es,POP_lo_pc,CON,CON_hi_es,OAO,POP_lo_es,CON_hi_pc,POP_hi_es,POP_hi_pc,DSA_lo_es,DSA,PRG,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
34499,CON_lo_es,CUP_hi_pc,CON_hi_pc,CON,CUP,CON_lo_pc,CON_hi_es,NAT_lo_es,CUP_lo_pc,NAT,POP_lo_es,NAT_hi_es,STY_hi_so,STY_lo_es,POP_lo_pc,POP,STY_hi_pc,POP_hi_pc,STY,POP_hi_es,STY_lo_pc,STY_hi_es,STY_lo_so,OAO,LBR_hi_pc,LBR_hi_so,LBR,LBR_lo_es,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
34500,LBR_hi_pc,CUP_hi_pc,CUP,LBR_lo_es,STY_lo_es,POP_lo_es,CUP_lo_pc,LBR,POP_lo_pc,LBR_hi_so,LBR_lo_so,STY_hi_pc,LBR_hi_es,STY,STY_hi_so,POP,STY_lo_so,LBR_lo_pc,STY_lo_pc,POP_hi_pc,STY_hi_es,POP_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,CON_lo_es,CON_lo_pc,CON,CON_hi_pc,CON_hi_es,OAO,DSA_lo_es,DSA,DSA_hi_es,NAT_lo_es,NAT,NAT_hi_es,PRG
34501,PRG,LIB_lo_pc,LIB,LIB_hi_pc,LBR_lo_pc,LBR_lo_es,LBR_lo_so,LBR,LBR_hi_so,LBR_hi_es,LBR_hi_pc,DSA_lo_es,CUP_lo_pc,STY_lo_pc,STY_lo_es,DSA,CUP,STY_lo_so,STY,DSA_hi_es,STY_hi_so,CUP_hi_pc,STY_hi_es,STY_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
34502,DSA_hi_es,DSA,DSA_lo_es,STY_lo_so,STY_hi_es,STY_lo_pc,STY,LBR_hi_es,LBR_lo_so,STY_lo_es,STY_hi_pc,STY_hi_so,LBR_lo_pc,LBR,LBR_hi_pc,LBR_hi_so,LBR_lo_es,POP,POP_lo_pc,POP_hi_es,POP_lo_es,POP_hi_pc,CON,CUP,LIB,CON_hi_es,CON_lo_pc,LIB_hi_pc,LIB_lo_pc,CON_lo_es,CON_hi_pc,CUP_lo_pc,CUP_hi_pc,OAO,PRG,NAT,NAT_hi_es,NAT_lo_es
34503,LBR_lo_so,LBR_hi_pc,STY_lo_so,LBR_hi_es,LBR,STY_lo_es,STY,STY_lo_pc,STY_hi_pc,STY_hi_es,LBR_lo_es,LBR_lo_pc,LBR_hi_so,STY_hi_so,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,DSA,DSA_lo_es,DSA_hi_es,CUP_lo_pc,CUP,CUP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,OAO,PRG,NAT,NAT_hi_es,NAT_lo_es
34504,LBR_hi_so,LBR_lo_es,LBR_hi_pc,LBR,LBR_hi_es,CUP_lo_pc,LBR_lo_pc,LBR_lo_so,CUP,POP_lo_pc,STY_lo_es,CUP_hi_pc,POP_lo_es,STY_hi_so,STY_lo_pc,STY,STY_hi_pc,POP,STY_lo_so,STY_hi_es,POP_hi_es,POP_hi_pc,LIB_hi_pc,LIB,CON_lo_pc,LIB_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,DSA_lo_es,DSA,DSA_hi_es,PRG,NAT_lo_es,NAT,NAT_hi_es
34505,STY_hi_es,STY_hi_so,POP_lo_pc,STY,POP_hi_es,STY_hi_pc,STY_lo_pc,STY_lo_so,POP,STY_lo_es,POP_lo_es,LBR_hi_es,POP_hi_pc,LBR_hi_so,LBR_hi_pc,LBR,LBR_lo_pc,LBR_lo_so,CON_hi_es,LBR_lo_es,CON_lo_pc,CON,CON_hi_pc,CON_lo_es,OAO,DSA_hi_es,DSA,DSA_lo_es,NAT,NAT_hi_es,NAT_lo_es,CUP,CUP_lo_pc,CUP_hi_pc,LIB,LIB_hi_pc,LIB_lo_pc,PRG
34506,LBR_lo_es,CUP_lo_pc,LBR_hi_so,CUP,LBR,LBR_hi_pc,LBR_lo_pc,STY_lo_es,LBR_lo_so,LIB_hi_pc,CUP_hi_pc,LBR_hi_es,LIB,STY_hi_so,STY_lo_pc,LIB_lo_pc,STY,POP_lo_pc,POP_lo_es,STY_lo_so,STY_hi_pc,STY_hi_es,POP,POP_hi_es,CON_lo_pc,CON_lo_es,POP_hi_pc,CON,CON_hi_es,CON_hi_pc,OAO,DSA_lo_es,DSA,DSA_hi_es,PRG,NAT,NAT_lo_es,NAT_hi_es
34507,CON_lo_pc,CON,CON_lo_es,CON_hi_es,CON_hi_pc,STY_hi_so,POP_lo_pc,POP_lo_es,STY_lo_es,POP,STY_hi_pc,STY,POP_hi_es,POP_hi_pc,STY_lo_pc,STY_hi_es,STY_lo_so,NAT_lo_es,NAT,CUP_hi_pc,NAT_hi_es,CUP,CUP_lo_pc,OAO,LBR_hi_so,LBR_hi_pc,LBR,LBR_lo_es,LBR_hi_es,LBR_lo_pc,LBR_lo_so,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
34508,CON_lo_pc,CON_lo_es,CON,OAO,CON_hi_es,STY_hi_so,STY_lo_es,CON_hi_pc,STY_lo_pc,STY,POP_lo_pc,STY_hi_pc,STY_hi_es,POP_lo_es,STY_lo_so,CUP_lo_pc,CUP,LBR_hi_so,POP,CUP_hi_pc,LBR_lo_es,LBR_hi_pc,POP_hi_es,LBR,LBR_hi_es,LBR_lo_pc,POP_hi_pc,LBR_lo_so,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
34509,STY_lo_pc,STY_hi_es,STY_hi_so,STY,STY_lo_so,STY_lo_es,STY_hi_pc,POP_lo_pc,POP_hi_es,LBR_hi_es,POP,LBR_lo_pc,LBR_hi_so,LBR,POP_lo_es,LBR_lo_so,LBR_hi_pc,LBR_lo_es,POP_hi_pc,CON_lo_pc,CON,CON_hi_es,DSA_hi_es,CON_lo_es,DSA,CON_hi_pc,DSA_lo_es,OAO,CUP,CUP_lo_pc,LIB,CUP_hi_pc,LIB_lo_pc,LIB_hi_pc,NAT,NAT_hi_es,NAT_lo_es,PRG
34510,LBR_hi_so,LBR_hi_pc,LBR,LBR_hi_es,LBR_lo_es,POP_lo_pc,LBR_lo_so,LBR_lo_pc,STY_lo_es,STY_hi_so,POP_lo_es,STY,STY_lo_pc,STY_hi_pc,POP,STY_hi_es,STY_lo_so,POP_hi_es,POP_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,CON_lo_pc,CON,CON_hi_es,CON_lo_es,CON_hi_pc,OAO,LIB_hi_pc,LIB,LIB_lo_pc,DSA_lo_es,DSA,DSA_hi_es,NAT_lo_es,NAT,NAT_hi_es,PRG
34511,LBR_lo_so,LBR_lo_es,LBR_hi_pc,LBR,STY_lo_so,STY_lo_es,LBR_hi_es,LBR_lo_pc,LBR_hi_so,LIB_hi_pc,STY_lo_pc,STY,STY_hi_pc,LIB,STY_hi_es,STY_hi_so,LIB_lo_pc,CUP_lo_pc,CUP,CUP_hi_pc,DSA_lo_es,DSA,POP,DSA_hi_es,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,PRG,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
34512,DSA_hi_es,DSA,STY_hi_es,STY_lo_pc,DSA_lo_es,STY_lo_so,STY,LBR_hi_es,STY_hi_so,STY_lo_es,STY_hi_pc,LBR_lo_so,LBR_lo_pc,LBR,LBR_hi_pc,LBR_hi_so,LBR_lo_es,POP,POP_lo_pc,POP_hi_es,POP_lo_es,POP_hi_pc,CON,CON_lo_pc,CON_hi_es,CON_lo_es,CON_hi_pc,CUP,LIB,LIB_hi_pc,LIB_lo_pc,OAO,CUP_lo_pc,CUP_hi_pc,PRG,NAT,NAT_hi_es,NAT_lo_es
34513,LBR_lo_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,LBR_hi_pc,STY_lo_pc,STY_hi_so,STY_lo_es,STY,STY_hi_es,STY_lo_so,POP_lo_pc,STY_hi_pc,POP_lo_es,POP,POP_hi_es,CON_lo_pc,LIB,LIB_lo_pc,LIB_hi_pc,CON_hi_es,POP_hi_pc,CON,CON_lo_es,PRG,OAO,CON_hi_pc,CUP_lo_pc,DSA_lo_es,DSA,CUP,DSA_hi_es,CUP_hi_pc,NAT,NAT_lo_es,NAT_hi_es
34514,STY_hi_pc,STY_lo_so,STY_lo_es,STY,STY_hi_es,STY_hi_so,STY_lo_pc,POP_lo_es,POP_hi_pc,POP,POP_lo_pc,POP_hi_es,CUP_hi_pc,CUP,LBR_hi_pc,CUP_lo_pc,LBR_lo_so,LBR_hi_es,LBR,LBR_lo_es,LBR_hi_so,LBR_lo_pc,CON_hi_pc,CON_hi_es,CON,CON_lo_es,CON_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,OAO,DSA_lo_es,DSA,DSA_hi_es,NAT_lo_es,NAT,NAT_hi_es,PRG
34515,LBR_lo_es,CUP_lo_pc,LBR_hi_so,STY_lo_es,CUP,LBR,LBR_hi_pc,LBR_lo_pc,CUP_hi_pc,STY_hi_so,LBR_lo_so,STY_lo_pc,LBR_hi_es,STY,LIB_hi_pc,STY_hi_pc,LIB,STY_lo_so,LIB_lo_pc,STY_hi_es,POP_lo_pc,POP,POP_lo_es,CON_lo_pc,CON_lo_es,CON,CON_hi_es,POP_hi_es,CON_hi_pc,POP_hi_pc,OAO,DSA_lo_es,DSA,DSA_hi_es,PRG,NAT,NAT_lo_es,NAT_hi_es
34516,LBR_hi_es,LBR_hi_so,LBR_hi_pc,LBR,LBR_lo_pc,LBR_lo_so,LBR_lo_es,STY_lo_pc,STY_hi_so,STY,STY_hi_es,STY_lo_es,STY_lo_so,STY_hi_pc,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,CON_lo_pc,DSA_hi_es,DSA,CON_hi_es,DSA_lo_es,CON,CON_lo_es,CON_hi_pc,CUP_lo_pc,CUP,LIB_hi_pc,CUP_hi_pc,LIB,LIB_lo_pc,OAO,PRG,NAT,NAT_hi_es,NAT_lo_es
34517,LBR_hi_es,LBR_lo_so,LBR,LBR_hi_pc,LBR_lo_pc,LBR_hi_so,LBR_lo_es,STY_lo_pc,STY_lo_so,STY,STY_hi_es,STY_lo_es,STY_hi_so,STY_hi_pc,DSA_hi_es,DSA,DSA_lo_es,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,CUP_lo_pc,CUP,CUP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,PRG,OAO,NAT,NAT_hi_es,NAT_lo_es
34518,DSA_hi_es,STY_hi_es,STY_lo_pc,DSA,STY_lo_so,STY,LBR_hi_es,DSA_lo_es,STY_hi_so,STY_lo_es,STY_hi_pc,LBR_lo_so,LBR_lo_pc,LBR,LBR_hi_pc,LBR_hi_so,LBR_lo_es,POP_lo_pc,POP,POP_hi_es,POP_lo_es,POP_hi_pc,CON,CON_lo_pc,CON_hi_es,CON_lo_es,CON_hi_pc,CUP,LIB,LIB_hi_pc,LIB_lo_pc,CUP_lo_pc,OAO,CUP_hi_pc,PRG,NAT,NAT_hi_es,NAT_lo_es
34519,LBR_lo_pc,LBR_lo_es,LBR,LBR_lo_so,LBR_hi_so,LBR_hi_es,LBR_hi_pc,STY_lo_pc,STY_lo_es,LIB_hi_pc,LIB,LIB_lo_pc,STY,STY_hi_so,STY_lo_so,STY_hi_es,STY_hi_pc,CUP_lo_pc,CUP,POP_lo_pc,CUP_hi_pc,DSA_lo_es,PRG,POP_lo_es,DSA,POP,DSA_hi_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
34520,OAO,LIB_lo_pc,LIB,CUP_lo_pc,LIB_hi_pc,CON_lo_pc,LBR_hi_so,CUP,LBR_lo_pc,LBR_lo_es,CON_lo_es,LBR,STY_lo_pc,STY_hi_so,STY_lo_es,CON,LBR_hi_es,LBR_hi_pc,CUP_hi_pc,CON_hi_es,LBR_lo_so,STY,CON_hi_pc,STY_hi_es,STY_lo_so,STY_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,DSA,DSA_lo_es,DSA_hi_es,PRG,NAT,NAT_lo_es,NAT_hi_es
34521,CUP_lo_pc,CUP,LBR_lo_es,CUP_hi_pc,LBR_hi_so,STY_lo_es,LBR,LBR_hi_pc,LBR_lo_pc,LBR_lo_so,STY_lo_pc,LBR_hi_es,STY_hi_so,STY,LIB_hi_pc,STY_lo_so,LIB,STY_hi_pc,LIB_lo_pc,STY_hi_es,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,DSA_lo_es,DSA,DSA_hi_es,PRG,NAT,NAT_lo_es,NAT_hi_es
34522,LBR_hi_es,LBR_hi_so,LBR,LBR_hi_pc,LBR_lo_pc,STY_lo_pc,STY_hi_so,LBR_lo_es,LBR_lo_so,STY_lo_es,STY,STY_hi_es,POP_lo_pc,STY_lo_so,STY_hi_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,OAO,DSA,DSA_hi_es,DSA_lo_es,CUP_lo_pc,CUP,CUP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,PRG,NAT_hi_es,NAT,NAT_lo_es
34523,PRG,DSA_lo_es,DSA,DSA_hi_es,LBR_lo_so,LIB_lo_pc,LIB,LBR_lo_pc,LIB_hi_pc,LBR_lo_es,LBR,LBR_hi_es,LBR_hi_pc,LBR_hi_so,STY_lo_pc,STY_lo_es,STY_lo_so,STY,STY_hi_so,STY_hi_es,STY_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
34524,CON_hi_pc,CON,CON_lo_es,CON_hi_es,CON_lo_pc,POP_lo_es,NAT_lo_es,POP_lo_pc,POP,NAT,STY_hi_so,POP_hi_pc,NAT_hi_es,POP_hi_es,STY_hi_pc,STY_lo_es,STY,CUP_hi_pc,STY_hi_es,CUP,STY_lo_pc,STY_lo_so,CUP_lo_pc,LBR_hi_pc,OAO,LBR_hi_so,LBR,LBR_lo_es,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
