,caseid,countyfips,cd119
44401,1906795718.0,24003,5
44402,1904589790.0,08005,6
44403,1906845698.0,29019,4
44404,1906098980.0,25021,4
44405,1906100664.0,48029,23
44406,1906870576.0,40047,3
44407,1906870612.0,12086,26
44408,1906893436.0,12011,23
44409,1906893586.0,39145,2
44410,1906843570.0,13245,12
44411,1900232246.0,06001,12
44412,1906894070.0,42037,9
44413,1906870474.0,47147,7
44414,1903853358.0,06037,36
44415,1902219064.0,17031,8
44416,1906098868.0,12127,6
44417,1906098260.0,36005,14
44418,1903855066.0,06037,37
44419,1902168914.0,55131,5
44420,1902105064.0,32003,3
44421,1906110600.0,42003,12
44422,1906998272.0,42091,4
44423,1906110998.0,16053,2
44424,1904555280.0,55105,1
44425,1902148264.0,39167,6
44426,1900238918.0,22051,1
44427,1907022152.0,13135,9
44428,1907033278.0,48029,35
44429,1900241262.0,42071,11
44430,1902169676.0,55009,8
44431,1907049918.0,31055,2
44432,1900226010.0,21221,1
44433,1903889050.0,47065,3
44434,1906893322.0,48439,25
44435,1906111872.0,42003,12
44436,1906097556.0,34017,8
44437,1906100578.0,34035,7
44438,1906097326.0,36081,5
44439,1906100662.0,34003,9
44440,1907067084.0,34013,11
44441,1904572188.0,42133,10
44442,1907082540.0,06029,22
44443,1907075448.0,12073,2
44444,1907066760.0,25023,9
44445,1907067130.0,13059,10
44446,1904571626.0,48453,17
44447,1902134378.0,35013,2
44448,1907070154.0,39049,3
44449,1906110932.0,20045,1
44450,1907067048.0,12095,11
44451,1904561382.0,29077,7
44452,1902196862.0,13047,14
44453,1907089786.0,34007,1
44454,1907089422.0,37063,4
44455,1907090328.0,47037,7
44456,1907078424.0,37003,5
44457,1907107678.0,08059,6
44458,1907089992.0,39049,3
44459,1907089410.0,12086,28
44460,1904569958.0,42077,7
44461,1907101712.0,26163,12
44462,1907107922.0,21229,1
44463,1903869330.0,42049,16
44464,1907101612.0,06059,47
44465,1907108908.0,36085,11
44466,1907067234.0,12117,7
44467,1906111268.0,42133,10
44468,1907099062.0,48249,15
44469,1907101562.0,27053,5
44470,1907107402.0,42101,3
44471,1907090460.0,01117,6
44472,1907099506.0,42071,11
44473,1906110524.0,18137,9
44474,1902280790.0,37105,13
44475,1907108332.0,21037,4
44476,1902148998.0,12057,15
44477,1907107556.0,25017,5
44478,1907089434.0,18081,6
44479,1906111638.0,36059,3
44480,1907109290.0,55047,6
44481,1907107248.0,44007,1
44482,1907109214.0,18157,4
44483,1907136788.0,44007,1
44484,1907131176.0,06037,44
44485,1906112094.0,42075,9
44486,1907130834.0,12009,8
44487,1907109258.0,26081,3
44488,1903902136.0,39013,6
44489,1907126476.0,48085,3
44490,1907089810.0,17031,1
44491,1907131034.0,39017,8
44492,1907142498.0,36003,23
44493,1907143720.0,42129,14
44494,1907143764.0,42125,14
44495,1907130984.0,45021,5
44496,1907108616.0,12057,15
44497,1907142960.0,48113,5
44498,1907143870.0,45045,4
44499,1906111372.0,48121,32
44500,1907124712.0,28079,2
44501,1907148228.0,48245,14
44502,1907142866.0,29109,7
44503,1907114168.0,26031,1
44504,1907148568.0,53011,3
44505,1907102388.0,42029,6
44506,1907126268.0,48029,20
44507,1907149492.0,51840,6
44508,1907165292.0,39113,10
44509,1907123568.0,34015,1
44510,1907143326.0,13039,1
44511,1907165706.0,48481,22
44512,1907148598.0,37117,1
44513,1907161112.0,48439,25
44514,1907150270.0,39037,8
44515,1907165630.0,25027,2
44516,1906098836.0,47185,6
44517,1907161298.0,19155,4
44518,1907166476.0,37033,13
44519,1907167190.0,09009,3
44520,1907167390.0,21111,3
44521,1907166130.0,04015,9
44522,1907167588.0,27053,5
44523,1907167370.0,26145,8
44524,1906100076.0,45051,7
44525,1907162368.0,18097,7
44526,1906099980.0,53033,1
44527,1907171222.0,39095,9
44528,1907149536.0,55025,2
44529,1907150514.0,12083,6
44530,1902135908.0,12095,10
44531,1907172078.0,34005,3
44532,1907066722.0,39169,7
44533,1907167428.0,40133,5
44534,1900232822.0,51107,10
44535,1907183668.0,21089,4
44536,1907183044.0,53033,7
44537,1907184696.0,23031,1
44538,1902218964.0,34035,7
44539,1907183908.0,35035,2
44540,1907167276.0,26157,9
44541,1906097864.0,06013,8
44542,1907206524.0,13067,11
44543,1907190590.0,18097,6
44544,1907202052.0,18081,6
44545,1907190102.0,21111,3
44546,1902278362.0,19013,2
44547,1907207548.0,39035,11
44548,1907206552.0,26125,11
44549,1907207198.0,48309,17
44550,1907202014.0,53065,5
44551,1907183780.0,40143,1
44552,1907190710.0,41033,2
44553,1907215838.0,32031,2
44554,1906113234.0,12115,17
44555,1907207956.0,37019,7
44556,1904538384.0,34019,7
44557,1907209198.0,48215,34
44558,1907150326.0,11001,1
44559,1907154174.0,12103,13
44560,1906111396.0,27123,4
44561,1906099050.0,24043,6
44562,1907131082.0,08041,5
44563,1906098970.0,04025,2
44564,1907208154.0,04015,9
44565,1907107992.0,36059,2
44566,1907107834.0,37129,7
44567,1907130888.0,01029,3
44568,1907201790.0,06067,7
44569,1906098554.0,29077,7
44570,1900226700.0,41041,4
44571,1902146282.0,40143,1
44572,1906097594.0,53039,4
44573,1902126468.0,42109,15
44574,1902190620.0,33015,1
44575,1906113240.0,01095,4
44576,1902198522.0,48251,25
44577,1906097142.0,08101,3
44578,1907301252.0,32019,2
44579,1907066706.0,36007,19
44580,1907277740.0,37099,11
44581,1906097090.0,12011,25
44582,1907259258.0,22033,6
44583,1906097240.0,08031,1
44584,1907301450.0,39165,1
44585,1906098812.0,48167,14
44586,1902196518.0,08077,3
44587,1902189150.0,37067,10
44588,1907148888.0,13089,4
44589,1907320958.0,42091,1
44590,1907319468.0,36027,18
44591,1906098668.0,04019,7
44592,1907335646.0,08041,5
44593,1907335872.0,31153,2
44594,1906097546.0,45079,2
44595,1906097722.0,06065,39
44596,1907315920.0,39093,5
44597,1906097082.0,21179,4
44598,1906098530.0,42049,16
44599,1906100344.0,06037,43
44600,1907357028.0,48439,24
44601,1906113638.0,47187,5
44602,1907202116.0,12101,12
44603,1907364814.0,48141,16
44604,1907385398.0,06065,25
44605,1907384688.0,08059,6
44606,1907385848.0,06073,51
44607,1907386200.0,45015,1
44608,1907388702.0,28075,3
44609,1907385022.0,17031,6
44610,1907399546.0,48121,26
44611,1907407390.0,51041,1
44612,1907403128.0,29169,4
44613,1907406370.0,53063,5
44614,1907384626.0,42091,4
44615,1907414732.0,06037,42
44616,1907404888.0,53015,3
44617,1907424512.0,29189,2
44618,1907407602.0,13029,1
44619,1907421142.0,31055,2
44620,1907407610.0,09001,4
44621,1907417192.0,13215,2
44622,1907425964.0,17031,2
44623,1907407618.0,25013,1
44624,1907426940.0,06023,2
44625,1907426866.0,17043,8
44626,1907426124.0,41003,4
44627,1907410656.0,53011,3
44628,1907445288.0,08041,5
44629,1907424286.0,06059,47
44630,1907431754.0,55017,7
44631,1907431974.0,42079,8
44632,1907451014.0,17043,6
44633,1907445314.0,06073,50
44634,1907321346.0,13117,7
44635,1907446760.0,36083,20
44636,1906099974.0,24043,6
44637,1907453222.0,09003,1
44638,1907449686.0,26091,5
44639,1907450718.0,25021,8
44640,1907450360.0,48381,13
44641,1907407308.0,08069,8
44642,1906099168.0,18141,2
44643,1907469902.0,31055,2
44644,1907472142.0,21077,4
44645,1907470382.0,21093,2
44646,1907431184.0,55101,1
44647,1907447772.0,53061,1
44648,1907470502.0,51840,6
44649,1907453466.0,31055,2
44650,1907471762.0,53053,10
44651,1907469828.0,51061,10
44652,1906096720.0,29183,3
44653,1906110532.0,42091,5
44654,1907432016.0,01003,1
44655,1906111060.0,37183,13
44656,1907471514.0,27123,4
44657,1907426368.0,06067,6
44658,1907405020.0,40109,5
44659,1906097672.0,37081,6
44660,1906099880.0,53025,4
44661,1906098214.0,48445,19
44662,1907406922.0,36029,23
44663,1906100362.0,24017,5
44664,1907603076.0,13195,10
44665,1907618200.0,34013,10
44666,1907608092.0,48085,3
44667,1907618428.0,39049,3
44668,1907618546.0,39049,3
44669,1907620474.0,34003,5
44670,1907618494.0,24033,4
44671,1907618562.0,42077,7
44672,1906097298.0,18001,3
44673,1907599710.0,27003,6
44674,1906098632.0,42089,8
44675,1907624142.0,34027,7
44676,1907623850.0,26099,10
44677,1907620546.0,08059,7
44678,1906111016.0,40041,2
44679,1907662306.0,25013,1
44680,1906096940.0,51013,8
44681,1907624376.0,04019,7
44682,1906098910.0,12053,12
44683,1907624180.0,53033,9
44684,1907682694.0,39049,3
44685,1907603120.0,06071,33
44686,1907619660.0,45077,3
44687,1907682730.0,11001,1
44688,1907683172.0,39035,7
44689,1907682950.0,35013,2
44690,1907683196.0,39049,3
44691,1907683116.0,42101,2
44692,1907683132.0,39049,15
44693,1907682946.0,26099,10
44694,1907683996.0,13089,5
44695,1907682882.0,39049,15
44696,1907682782.0,26099,9
44697,1907682854.0,31109,1
44698,1907684348.0,21227,2
44699,1907682902.0,55017,3
44700,1907683102.0,27163,4
44701,1907682722.0,48029,21
44702,1907682628.0,47187,5
44703,1907682986.0,17197,14
44704,1907687948.0,46047,1
44705,1907682848.0,34007,1
44706,1907624242.0,42043,10
44707,1907683218.0,55039,6
44708,1907682928.0,13135,9
44709,1907683204.0,51099,7
44710,1907682732.0,08059,7
44711,1907700892.0,48201,7
44712,1907700302.0,39173,9
44713,1907682830.0,12086,28
44714,1907701374.0,17031,6
44715,1907682742.0,01125,7
44716,1907702758.0,39049,3
44717,1907700904.0,32003,3
44718,1907705718.0,55133,5
44719,1907682822.0,39049,3
44720,1907684588.0,51199,1
44721,1907685340.0,27123,4
44722,1907683378.0,39095,9
44723,1907682844.0,27003,6
44724,1907704106.0,42101,3
44725,1907700418.0,36061,10
44726,1907700836.0,31055,2
44727,1907682764.0,36103,1
44728,1907682748.0,39033,5
44729,1907700714.0,34005,3
44730,1907683004.0,18141,2
44731,1907700602.0,48167,14
44732,1907699214.0,39049,3
44733,1907699620.0,48167,14
44734,1907698536.0,48491,17
44735,1907700536.0,17089,11
44736,1907700972.0,37023,14
44737,1907682832.0,28121,3
44738,1907693020.0,34041,7
44739,1907715728.0,39049,3
44740,1907701560.0,46099,1
44741,1907715968.0,36029,26
44742,1907701450.0,55035,3
44743,1907701442.0,42003,12
44744,1907704336.0,39035,11
44745,1907701242.0,06053,18
44746,1907718576.0,13089,5
44747,1907700680.0,45019,1
44748,1907700810.0,48439,12
44749,1907708658.0,39165,1
44750,1907716888.0,34041,7
44751,1907716420.0,55079,4
44752,1907699464.0,53063,5
44753,1907716810.0,17043,11
44754,1907701534.0,27037,2
44755,1907721782.0,39103,7
44756,1907683096.0,17143,16
44757,1907717148.0,26073,2
44758,1907704342.0,31109,1
44759,1907699066.0,48273,34
44760,1907725978.0,32003,3
44761,1907704180.0,29097,7
44762,1907703668.0,06007,1
44763,1907688128.0,39077,5
44764,1907700476.0,39009,12
44765,1907698504.0,45083,5
44766,1907728138.0,26125,10
44767,1907716112.0,36061,12
44768,1907740878.0,55109,7
44769,1907725090.0,39049,3
44770,1907699768.0,29077,7
44771,1907699714.0,26081,3
44772,1907682704.0,48201,29
44773,1907740840.0,01125,7
44774,1907734144.0,32003,1
44775,1907715848.0,48157,22
44776,1907730158.0,55079,4
44777,1907716610.0,26161,6
44778,1907722512.0,39049,3
44779,1907718724.0,37077,13
44780,1907701078.0,21093,2
44781,1907721838.0,13135,9
44782,1907740766.0,39041,4
44783,1907748300.0,39049,15
44784,1907748438.0,55133,5
44785,1907704092.0,22103,1
44786,1907709608.0,42029,6
44787,1907749354.0,39063,5
44788,1907748426.0,09001,5
44789,1907748962.0,47071,8
44790,1907716224.0,17031,10
44791,1907748500.0,21151,6
44792,1907741088.0,36047,9
44793,1907749198.0,32003,3
44794,1907743298.0,11001,1
44795,1907749442.0,13051,1
44796,1907762326.0,25021,4
44797,1907699200.0,48121,26
44798,1907748328.0,39117,4
44799,1907706064.0,55133,5
44800,1906098544.0,42077,7
44801,1907762482.0,12103,13
44802,1907762976.0,27171,6
44803,1907763014.0,48201,36
44804,1907744852.0,48085,3
44805,1907741064.0,08005,6
44806,1907763384.0,34003,5
44807,1907763216.0,26125,11
44808,1907762858.0,42051,14
44809,1907762940.0,26125,9
44810,1907763340.0,39049,3
44811,1904591130.0,53053,10
44812,1907762740.0,12011,20
44813,1907763352.0,45045,4
44814,1907776132.0,35028,3
44815,1907748640.0,24033,4
44816,1907779886.0,26161,6
44817,1907775744.0,31055,2
44818,1907664128.0,12095,10
44819,1907748408.0,08041,5
44820,1907777114.0,48339,2
44821,1906097736.0,17043,6
44822,1907700542.0,35049,3
44823,1907776980.0,17197,1
44824,1907776264.0,17113,17
44825,1907784490.0,51059,8
44826,1907762240.0,48029,35
44827,1907778906.0,51059,8
44828,1907620008.0,06065,39
44829,1907644652.0,06085,16
44830,1907677356.0,48201,8
44831,1906099970.0,53033,7
44832,1907682588.0,39153,13
44833,1907682786.0,01101,2
44834,1907683284.0,25025,7
44835,1907682834.0,39041,4
44836,1907683208.0,39101,4
44837,1907682864.0,29021,6
44838,1907763854.0,39017,8
44839,1907780278.0,13135,9
44840,1907763738.0,13121,7
44841,1907791908.0,45059,3
44842,1907794814.0,48471,17
44843,1907791284.0,55035,3
44844,1907791296.0,32003,4
44845,1907795026.0,48157,22
44846,1907795290.0,42101,3
44847,1906099740.0,36047,7
44848,1907700044.0,53063,5
44849,1907777144.0,32003,1
44850,1907791936.0,13059,10
44851,1907806372.0,18141,2
44852,1907791228.0,48113,30
44853,1907780476.0,55101,1
44854,1907809178.0,12033,1
44855,1907763820.0,55025,2
44856,1907795456.0,39169,7
44857,1907809788.0,55139,6
44858,1907809756.0,34003,5
44859,1907810604.0,27037,2
44860,1907795470.0,24031,8
44861,1907820912.0,39049,3
44862,1906098864.0,06059,47
44863,1907810424.0,55033,3
44864,1907810580.0,21207,1
44865,1907797318.0,21067,6
44866,1907824518.0,27053,5
44867,1907794988.0,40017,5
44868,1907823014.0,55081,3
44869,1907825188.0,39055,14
44870,1907837690.0,13085,7
44871,1907838238.0,39085,14
44872,1907838920.0,17077,12
44873,1907825076.0,26075,5
44874,1907701396.0,01073,6
44875,1907698662.0,39173,5
44876,1907701514.0,06053,19
44877,1906111666.0,42101,2
44878,1907825168.0,24005,1
44879,1907716680.0,13135,9
44880,1907721950.0,48085,3
44881,1907742112.0,48245,14
44882,1907744642.0,22109,1
44883,1907748294.0,39035,7
44884,1907748160.0,55079,4
44885,1907749482.0,32003,3
44886,1907837572.0,21179,4
44887,1907839524.0,21067,6
44888,1907838872.0,13089,4
44889,1907839618.0,48201,38
44890,1907839722.0,32003,3
44891,1907839018.0,39049,3
44892,1907853320.0,42049,16
44893,1907853376.0,06077,9
44894,1907824434.0,39049,15
44895,1907852562.0,39009,12
44896,1907823766.0,42101,3
44897,1907866140.0,39049,3
44898,1907839330.0,34005,3
44899,1907852190.0,39017,8
44900,1907842592.0,12015,17
44901,1907866258.0,08069,2
44902,1907839894.0,04017,2
44903,1907853958.0,48201,18
44904,1907852586.0,48157,22
44905,1907866244.0,27025,8
44906,1907846206.0,08035,4
44907,1907856728.0,36047,9
44908,1907852926.0,53067,10
44909,1907867394.0,37155,8
44910,1907838810.0,48121,13
44911,1907852492.0,39173,5
44912,1907844728.0,33013,2
44913,1907866334.0,32031,2
44914,1907880132.0,48201,22
44915,1907880022.0,39013,6
44916,1907777306.0,32003,3
44917,1907866900.0,28035,4
44918,1907870812.0,28003,1
44919,1907880064.0,37191,1
44920,1907776044.0,55025,2
44921,1906110886.0,51179,7
44922,1907852706.0,39093,5
44923,1907880172.0,37055,3
44924,1907890724.0,26121,3
44925,1907883778.0,24031,8
44926,1907884306.0,42003,12
44927,1907775596.0,48113,32
44928,1907698616.0,25025,7
44929,1907883956.0,21205,5
44930,1907878256.0,04019,7
44931,1907893920.0,18055,8
44932,1907852818.0,48491,31
44933,1907894002.0,17043,11
44934,1907876880.0,41051,3
44935,1907880380.0,24510,7
44936,1907880024.0,17043,3
44937,1907897640.0,09003,1
44938,1907920024.0,36001,20
44939,1907910190.0,51085,1
44940,1907920118.0,39049,15
44941,1907910274.0,06071,35
44942,1907910500.0,17089,8
44943,1907894086.0,36001,20
44944,1907919534.0,13117,7
44945,1907919852.0,32003,3
44946,1907911508.0,39061,8
44947,1907839444.0,31141,1
44948,1907920020.0,08005,6
44949,1907919982.0,48201,18
44950,1906111650.0,37157,5
44951,1907923014.0,17077,12
44952,1907909970.0,12021,26
44953,1907932282.0,06085,19
44954,1907893806.0,48113,32
44955,1907932134.0,39173,9
44956,1907935552.0,39009,12
44957,1907945526.0,55025,2
44958,1907748498.0,32031,2
44959,1907809298.0,06077,9
44960,1907825512.0,39057,10
44961,1907837930.0,13113,3
44962,1907880100.0,48029,20
44963,1907936594.0,39151,13
44964,1907935706.0,39041,12
44965,1907935952.0,39103,7
44966,1907935718.0,55071,6
44967,1907932378.0,35001,2
44968,1907949232.0,53053,10
44969,1907945436.0,48085,3
44970,1907949586.0,05023,2
44971,1907955868.0,48085,3
44972,1907962878.0,39041,4
44973,1907962486.0,36081,6
44974,1907962288.0,55025,2
44975,1907975706.0,48201,22
44976,1907963256.0,01115,3
44977,1907962552.0,45045,4
44978,1907976054.0,25017,5
44979,1907962560.0,55025,2
44980,1907976484.0,12113,1
44981,1907879964.0,48257,5
44982,1907893464.0,22047,2
44983,1907989522.0,42003,12
44984,1907936216.0,48215,15
44985,1908004164.0,36029,26
44986,1908004322.0,35001,1
44987,1906098278.0,25003,1
44988,1908021814.0,09009,3
44989,1908008536.0,55115,8
44990,1908008504.0,32003,1
44991,1907975914.0,19025,4
44992,1908022646.0,06065,39
44993,1908022270.0,48423,1
44994,1908004008.0,29189,2
44995,1906098208.0,06013,10
44996,1906099504.0,34007,1
44997,1908050502.0,49037,3
44998,1908004430.0,28105,3
44999,1908036146.0,54011,1
45000,1908050536.0,55133,5
45001,1908064808.0,48471,17
45002,1908055722.0,17031,9
45003,1908079260.0,06013,10
45004,1907962374.0,48201,18
45005,1908079330.0,48493,15
45006,1908078966.0,39093,5
45007,1908113424.0,35013,2
45008,1908049816.0,32031,2
45009,1906110802.0,39167,6
45010,1908113750.0,48157,22
45011,1908129600.0,48157,22
45012,1908175170.0,04013,3
45013,1906097792.0,04013,3
45014,1908191918.0,32003,3
45015,1908179308.0,12001,3
45016,1908279740.0,22103,1
45017,1906099928.0,48245,14
45018,1908364146.0,39139,4
45019,1908437534.0,51770,6
45020,1908485838.0,39049,15
45021,1906100294.0,51031,5
45022,1908631976.0,29095,5
45023,1908604572.0,21151,6
45024,1908621002.0,39063,5
45025,1908690668.0,34017,10
45026,1908696186.0,39151,13
45027,1908659814.0,01073,6
45028,1908660376.0,26125,9
45029,1908719656.0,12019,4
45030,1906098744.0,13313,14
45031,1908734346.0,39055,14
45032,1908722584.0,39049,15
45033,1908717998.0,48329,11
45034,1908723042.0,51810,2
45035,1906099518.0,48029,21
45036,1908690982.0,50009,1
45037,1908742186.0,18097,7
45038,1908737772.0,24021,6
45039,1908782620.0,25013,1
45040,1908735354.0,48201,38
45041,1908762204.0,29147,6
45042,1908690040.0,55127,1
45043,1908803940.0,33009,2
45044,1908831026.0,39105,2
45045,1908538300.0,04013,3
45046,1908821818.0,39035,7
45047,1908578234.0,09003,1
45048,1908846494.0,26163,13
45049,1908854364.0,31055,2
45050,1908719846.0,48029,21
45051,1906112456.0,27131,1
45052,1908882594.0,29021,6
45053,1908882506.0,48201,38
45054,1908889326.0,40109,3
45055,1908831536.0,39135,8
45056,1908900532.0,55035,3
45057,1908900858.0,20091,3
45058,1906096700.0,12021,26
45059,1908928802.0,01051,6
45060,1908906942.0,12031,5
45061,1908929326.0,48201,8
45062,1908907566.0,17031,8
45063,1908928948.0,17077,12
45064,1908962294.0,06085,17
45065,1908963460.0,38035,1
45066,1908962354.0,45083,4
45067,1908964284.0,29077,7
45068,1908964712.0,28049,2
45069,1908971918.0,13089,4
45070,1908987168.0,39165,1
45071,1908985730.0,55009,8
45072,1908964890.0,39057,10
45073,1909001474.0,04013,3
45074,1908938464.0,27053,5
45075,1908985552.0,06037,32
45076,1909024082.0,17031,9
45077,1909023158.0,39049,3
45078,1909023510.0,47009,2
45079,1908929198.0,31055,2
45080,1908774786.0,55093,3
45081,1909024468.0,26081,3
45082,1909024296.0,39141,2
45083,1909022182.0,48453,37
45084,1909084666.0,55035,3
45085,1909106132.0,13111,9
45086,1909111872.0,06025,25
45087,1909105852.0,21059,2
45088,1909137036.0,13127,1
45089,1909136126.0,27163,4
45090,1909071316.0,26147,9
45091,1909023412.0,17031,9
45092,1909140394.0,28035,4
45093,1909140688.0,13139,9
45094,1909136290.0,25017,5
45095,1909140630.0,01051,6
45096,1906100006.0,53061,1
45097,1908802896.0,06037,43
45098,1906099832.0,12009,8
45099,1908914732.0,31109,1
45100,1906111736.0,08031,1
45101,1906098172.0,48121,26
45102,1908882718.0,55035,3
45103,1909158286.0,49035,3
45104,1909163070.0,32003,1
45105,1909171706.0,39061,1
45106,1909192078.0,26161,6
45107,1909131470.0,29229,8
45108,1906098946.0,42049,16
45109,1909119934.0,26161,6
45110,1909193730.0,32003,3
45111,1906111266.0,12095,10
45112,1906111346.0,28091,3
45113,1909169462.0,39049,3
45114,1909114100.0,55079,4
45115,1909223534.0,46099,1
45116,1909236812.0,13135,9
45117,1909225730.0,34039,10
